4.24454,0.2044
4.33038,0.2026
4.43007,0.2066
4.52972,0.204
4.62942,0.2038
4.72887,0.203
4.82829,0.203
4.92818,0.1988
5.02781,0.2038
5.12753,0.204
5.22734,0.205
5.32688,0.203
5.4266,0.204
5.52609,0.2014
5.62613,0.2012
5.72563,0.2056
5.82498,0.2018
5.92463,0.203
6.02486,0.203
6.12419,0.1992
6.22382,0.2032
6.32357,0.2034
6.42313,0.1996
6.52291,0.2018
6.62253,0.202
6.72221,0.1998
6.82152,0.2
6.92109,0.2
7.02111,0.2032
7.1204,0.2014
7.22088,0.2024
7.31984,0.2068
7.41982,0.202
7.5193,0.2026
7.61928,0.205
7.71866,0.203
7.81803,0.203
7.91807,0.201
8.01775,0.199
8.11733,0.2016
8.21699,0.2034
8.31683,0.2018
8.41669,0.201
8.51589,0.2016
8.61548,0.2038
8.71508,0.2038
8.81437,0.1984
8.91429,0.2012
9.01398,0.2044
9.1135,0.2044
9.21329,0.203
9.31288,0.1984
9.41248,0.2026
9.51262,0.2032
9.61224,0.1992
9.71154,0.205
9.81151,0.2006
9.91123,0.2016
10.0105,0.2022
10.11,0.1992
10.2101,0.2004
10.3097,0.2002
10.4092,0.2026
10.5094,0.203
10.6084,0.2044
10.708,0.2014
10.8077,0.2036
10.9074,0.205
11.0074,0.2008
11.1068,0.2056
11.2064,0.2012
11.3063,0.198
11.4059,0.2014
11.5057,0.1996
11.6051,0.1998
11.7047,0.203
11.8042,0.1998
11.9039,0.2028
12.0039,0.199
12.1034,0.2004
12.2028,0.2012
12.3029,0.201
12.4024,0.2042
12.502,0.2002
12.6017,0.2018
12.7016,0.2018
12.8008,0.204
12.9004,0.206
13.0005,0.2042
13.1,0.2036
13.1995,0.201
13.2994,0.204
13.3994,0.2062
13.4987,0.2042
13.5984,0.2022
13.6979,0.197
13.7977,0.202
13.897,0.203
13.9969,0.1992
14.0968,0.2046
14.1961,0.1986
14.2959,0.2026
14.3956,0.202
14.4954,0.2028
14.5952,0.2032
14.6944,0.2036
14.7944,0.204
14.8935,0.2028
14.9939,0.2018
15.0931,0.2048
15.1927,0.2024
15.2926,0.202
15.3921,0.2032
15.4917,0.205
15.5915,0.2
15.6915,0.1998
15.7909,0.2028
15.8904,0.1986
15.9903,0.202
16.0899,0.2006
16.1898,0.2026
16.2893,0.1992
16.3892,0.2042
16.4884,0.202
16.5884,0.2024
16.6879,0.203
16.7875,0.2022
16.8871,0.2008
16.9869,0.2084
17.0864,0.2066
17.1862,0.2006
17.2856,0.201
17.3856,0.202
17.485,0.2008
17.5848,0.2072
17.6845,0.2012
17.7842,0.2046
17.8837,0.2016
17.9836,0.2008
18.0831,0.2024
18.1826,0.2034
18.2823,0.2004
18.3821,0.2026
18.482,0.1978
18.5813,0.2016
18.681,0.2054
18.7808,0.201
18.8803,0.2028
18.9802,0.2038
19.08,0.2034
19.1795,0.2038
19.2788,0.2034
19.3789,0.2032
19.4784,0.201
19.5783,0.2034
19.6777,0.203
19.7773,0.2
19.8768,0.2038
19.9766,0.2004
20.0767,0.202
20.176,0.203
20.2756,0.2008
20.3756,0.2016
20.4748,0.206
20.5746,0.2052
20.6744,0.1986
20.7741,0.2006
20.8731,0.203
20.9731,0.201
21.0728,0.1996
21.1726,0.1854
21.2724,0.1788
21.3721,0.1832
21.4711,0.1832
21.5715,0.1806
21.6709,0.1848
21.7704,0.1906
21.87,0.1844
21.9696,0.1842
22.0693,0.1816
22.1688,0.1832
22.2683,0.1826
22.3677,0.185
22.4679,0.1846
22.5677,0.1842
22.6669,0.1868
22.7667,0.1852
22.866,0.1842
22.9664,0.1822
23.0658,0.184
23.1655,0.1806
23.265,0.1818
23.3645,0.1828
23.4643,0.187
23.5639,0.1854
23.6636,0.1796
23.7635,0.184
23.8626,0.1848
23.9629,0.187
24.0627,0.2
24.162,0.2158
24.2616,0.2376
24.3616,0.249
24.4611,0.261
24.5606,0.2596
24.6606,0.2616
24.7604,0.2646
24.8598,0.259
24.9596,0.2644
25.0592,0.262
25.1589,0.2602
25.2586,0.2438
25.3583,0.2166
25.4577,0.2012
25.5576,0.207
25.6571,0.2056
25.757,0.2046
25.8562,0.2082
25.9562,0.2124
26.0556,0.204
26.1555,0.208
26.2554,0.2146
26.3549,0.2128
26.4543,0.2132
26.5544,0.2194
26.6539,0.2182
26.7533,0.219
26.8529,0.2262
26.9526,0.2254
27.0523,0.2294
27.1522,0.2296
27.2517,0.2346
27.3512,0.236
27.4509,0.24
27.551,0.242
27.6505,0.2462
27.7502,0.2528
27.8497,0.2512
27.9491,0.2574
28.0492,0.2642
28.1487,0.262
28.2482,0.263
28.3479,0.2662
28.4475,0.2666
28.547,0.2642
28.6473,0.261
28.7467,0.258
28.8462,0.2536
28.9457,0.25
29.0457,0.2464
29.1449,0.242
29.2448,0.2368
29.3444,0.2362
29.4441,0.2322
29.5438,0.2284
29.6436,0.2254
29.7432,0.2236
29.8429,0.2172
29.9421,0.2144
30.0422,0.2116
30.142,0.2088
30.2411,0.2142
30.3412,0.211
30.4407,0.21
30.5404,0.2018
30.64,0.2066
30.7396,0.2014
30.8394,0.198
30.9387,0.2044
31.0386,0.1972
31.1387,0.2
31.2379,0.1982
31.3375,0.2014
31.4373,0.2006
31.5367,0.2036
31.6366,0.1994
31.7363,0.1972
31.8361,0.198
31.9355,0.2022
32.0356,0.2048
32.1351,0.2058
32.2347,0.2032
32.3348,0.2076
32.434,0.208
32.5336,0.2036
32.6333,0.2068
32.733,0.2062
32.8325,0.1884
32.9319,0.167
33.0318,0.1564
33.1319,0.162
33.2313,0.1594
33.331,0.1556
33.431,0.158
33.5303,0.1568
33.6301,0.1602
33.7294,0.1588
33.8291,0.1564
33.9284,0.1612
34.0281,0.1536
34.1281,0.1574
34.2278,0.1602
34.3274,0.1584
34.427,0.158
34.5268,0.1574
34.6262,0.156
34.7259,0.154
34.8256,0.1586
34.9248,0.1592
35.0249,0.1562
35.1248,0.1582
35.2241,0.1544
35.324,0.16
35.4235,0.1524
35.5231,0.1582
35.6229,0.16
35.7227,0.1536
35.8224,0.155
35.9214,0.159
36.0216,0.1596
36.1214,0.1576
36.2212,0.1604
36.3205,0.1596
36.4205,0.1562
36.5198,0.1526
36.6195,0.1538
36.7195,0.159
36.8187,0.1544
36.9185,0.158
37.0182,0.1568
37.1177,0.1634
37.2176,0.1596
37.3169,0.1604
37.4169,0.1622
37.5162,0.1602
37.6159,0.158
37.7157,0.1586
37.815,0.1606
37.9149,0.1632
38.0149,0.1608
38.1141,0.1624
38.2142,0.158
38.3133,0.1614
38.4131,0.1624
38.5128,0.1594
38.6125,0.1608
38.7124,0.1628
38.8117,0.1626
38.9117,0.1592
39.0115,0.1644
39.1111,0.159
